name,lat,long,unique_id,city,state_abb,zip,state
Baskin Robbins,40.817721,-73.411738,3304448,Huntington Station,NY,11746,New York
Baskin Robbins,42.057088,-88.004399,11342048,Rolling Meadows,IL,60008,Illinois
Baskin Robbins,34.021243,-84.528892,3304169,Marietta,GA,30066,Georgia
Baskin Robbins,29.770063,-95.603374,3304006,Houston,TX,77079,Texas
Baskin Robbins,36.377809,-89.465817,3303959,Tiptonville,TN,38079,Tennessee
Baskin Robbins,40.675154,-73.557072,3304507,Merrick,NY,11566,New York
Baskin Robbins,40.64621,-73.90333,3304343,Brooklyn,NY,11236,New York
Baskin Robbins,41.931077,-87.775666,3304248,Chicago,IL,60639,Illinois
Baskin Robbins,29.406239,-98.629241,3304079,San Antonio,TX,78227,Texas
Baskin Robbins,32.541858,-94.730398,3304267,Longview,TX,75605,Texas
Baskin Robbins,33.036173,-97.070791,3303985,Flower Mound,TX,75028,Texas
Baskin Robbins,29.565914,-98.583472,3304394,San Antonio,TX,78249,Texas
Baskin Robbins,40.87649,-72.52962,3304014,Hampton Bays,NY,11946,New York
Baskin Robbins,33.045363,-96.827263,3304297,Plano,TX,75093,Texas
Baskin Robbins,40.740548,-73.981651,3304389,New York,NY,10010,New York
Baskin Robbins,33.985118,-118.395085,3304221,Culver City,CA,90230,California
Baskin Robbins,38.422063,-121.449305,3304395,Elk Grove,CA,95758,California
Baskin Robbins,41.911646,-87.686964,3304438,Chicago,IL,60647,Illinois
Baskin Robbins,29.49165,-98.70768,3304337,San Antonio,TX,78253,Texas
Baskin Robbins,40.665758,-74.11684,3304197,Bayonne,NJ,07002,New Jersey
Baskin Robbins,39.100535,-76.822464,3304009,Laurel,MD,20724,Maryland
Baskin Robbins,30.128776,-95.456466,3304425,Spring,TX,77380,Texas
Baskin Robbins,40.653921,-74.197941,3304225,Elizabeth,NJ,07206,New Jersey
Baskin Robbins,29.829311,-95.380893,3304144,Houston,TX,77022,Texas
Baskin Robbins,32.646758,-116.966735,3304376,Chula Vista,CA,91915,California
Baskin Robbins,32.82832,-97.098883,4495454,Euless,TX,76040,Texas
Baskin Robbins,33.594765,-117.245912,6749204,Wildomar,CA,92595,California
Baskin Robbins,35.262625,-80.773082,3304285,Charlotte,NC,28213,North Carolina
Baskin Robbins,38.615504,-76.920701,3304121,Waldorf,MD,20603,Maryland
Baskin Robbins,42.170828,-83.246579,3304166,Brownstown,MI,48192,Michigan
Baskin Robbins,35.798809,-78.489614,3304296,Knightdale,NC,27545,North Carolina
Baskin Robbins,29.686445,-82.339464,3304022,Gainesville,FL,32609,Florida
Baskin Robbins,30.122875,-95.40824,10175273,Spring,TX,77386,Texas
Baskin Robbins,29.554743,-98.53374,3304422,San Antonio,TX,78231,Texas
Baskin Robbins,42.565495,-83.089421,3304145,Troy,MI,48083,Michigan
Baskin Robbins,30.67534,-88.225701,3304263,Mobile,AL,36695,Alabama
Baskin Robbins,40.690532,-73.724176,3304070,Elmont,NY,11003,New York
Baskin Robbins,41.928619,-87.939931,3304320,Elmhurst,IL,60126,Illinois
Baskin Robbins,29.68947,-95.533759,3304045,Houston,TX,77036,Texas
Baskin Robbins,40.887057,-74.064723,3304131,Lodi,NJ,07644,New Jersey
Baskin Robbins,41.747384,-87.81796,7659737,Bridgeview,IL,60455,Illinois
Baskin Robbins,35.334045,-97.495964,6749205,Moore,OK,73160,Oklahoma
Baskin Robbins,39.384417,-77.257729,3303945,New Market,MD,21774,Maryland
Baskin Robbins,34.070429,-93.68861,3304255,Murfreesboro,AR,71958,Arkansas
Baskin Robbins,31.138748,-81.581247,3304241,Brunswick,GA,31523,Georgia
Baskin Robbins,40.750179,-73.421922,3304002,Farmingdale,NY,11735,New York
Baskin Robbins,40.73944,-73.81562,3304417,Flushing,NY,11367,New York
Baskin Robbins,35.883408,-90.178275,7813794,Manila,AR,72442,Arkansas
Baskin Robbins,41.661121,-87.754445,3304302,Crestwood,IL,60445,Illinois
Baskin Robbins,32.819546,-117.180619,3304252,San Diego,CA,92111,California
Baskin Robbins,28.672979,-81.507097,3303965,Apopka,FL,32703,Florida
Baskin Robbins,26.193595,-80.248638,3304202,Lauderhill,FL,33319,Florida
Baskin Robbins,35.493447,-97.518612,11342047,Oklahoma City,OK,73103,Oklahoma
Baskin Robbins,35.558946,-77.365923,3304289,Greenville,NC,27858,North Carolina
Baskin Robbins,26.618335,-80.115459,3304097,Lake Worth,FL,33463,Florida
Baskin Robbins,33.76365,-78.973775,3304355,Myrtle Beach,SC,29579,South Carolina
Baskin Robbins,37.479899,-122.235699,3304419,Redwood City,CA,94063,California
Baskin Robbins,40.748038,-73.685256,3304402,New Hyde Park,NY,11040,New York
Baskin Robbins,38.656644,-77.250425,3304505,Woodbridge,VA,22191,Virginia
Baskin Robbins,37.555777,-77.485872,3304341,Richmond,VA,23221,Virginia
Baskin Robbins,44.497882,-87.990937,4495446,Green Bay,WI,54302,Wisconsin
Baskin Robbins,33.304355,-111.789652,3304331,Gilbert,AZ,85295,Arizona
Baskin Robbins,37.723546,-97.445768,6014064,Wichita,KS,67205,Kansas
Baskin Robbins,42.006685,-88.14521,3304461,Hanover Park,IL,60133,Illinois
Baskin Robbins,40.707648,-73.371232,3304103,Lindenhurst,NY,11757,New York
Baskin Robbins,40.720126,-74.560963,7853526,Bernardsville,NJ,07924,New Jersey
Baskin Robbins,38.455229,-121.403063,3304299,Sacramento,CA,95828,California
Baskin Robbins,32.341624,-90.182824,3304217,Flowood,MS,39232,Mississippi
Baskin Robbins,37.989257,-100.854424,5773981,Garden City,KS,67846,Kansas
Baskin Robbins,40.64516,-74.02135,3304251,Brooklyn,NY,11220,New York
Baskin Robbins,35.474186,-80.891293,4495452,Cornelius,NC,28031,North Carolina
Baskin Robbins,36.278172,-95.831289,3304228,Owasso,OK,74055,Oklahoma
Baskin Robbins,44.833177,-93.168654,12483453,Eagan,MN,55121,Minnesota
Baskin Robbins,36.73559,-119.720492,3303980,Fresno,CA,93727,California
Baskin Robbins,34.983558,-118.944545,3304291,Lebec,CA,93243,California
Baskin Robbins,36.350426,-92.3681,4495451,Mountain Home,AR,72653,Arkansas
Baskin Robbins,35.869009,-86.386778,3304189,Murfreesboro,TN,37129,Tennessee
Baskin Robbins,41.527449,-87.695845,3304027,Olympia Fields,IL,60461,Illinois
Baskin Robbins,42.108779,-87.890677,3304279,Prospect Heights,IL,60070,Illinois
Baskin Robbins,37.768499,-122.233652,3302439,Alameda,CA,94501,California
Baskin Robbins,41.417033000000004,-81.920759,3304167,North Olmsted,OH,44070,Ohio
Baskin Robbins,40.784101,-74.769586,3303983,Long Valley,NJ,07853,New Jersey
Baskin Robbins,40.624595,-73.999746,3304232,Brooklyn,NY,11219,New York
Baskin Robbins,39.104823,-76.721908,3304315,Odenton,MD,21113,Maryland
Baskin Robbins,33.52203,-101.956478,3304294,Lubbock,TX,79424,Texas
Baskin Robbins,40.79242,-73.807373,3303969,Whitestone,NY,11357,New York
Baskin Robbins,40.593593,-73.940374,3304206,Brooklyn,NY,11235,New York
Baskin Robbins,42.047036,-87.98275,3302457,Arlington Heights,IL,60005,Illinois
Baskin Robbins,36.307692,-86.606258,3304016,Hendersonville,TN,37075,Tennessee
Baskin Robbins,37.964201,-87.492425,3304436,Evansville,IN,47715,Indiana
Baskin Robbins,36.138365,-86.879487,3304359,Nashville,TN,37209,Tennessee
Baskin Robbins,40.929848,-74.026077,3304030,New Milford,NJ,07646,New Jersey
Baskin Robbins,40.785937,-73.836214,3304170,College Point,NY,11356,New York
Baskin Robbins,35.902813,-84.151255,3304423,Knoxville,TN,37922,Tennessee
Baskin Robbins,44.262262,-88.446418,3304345,Appleton,WI,54914,Wisconsin
Baskin Robbins,33.393088,-111.684635,3304321,Mesa,AZ,85206,Arizona
Baskin Robbins,29.58342,-95.214603,3303997,Houston,TX,77089,Texas
Baskin Robbins,41.986378,-87.835056,3304250,Park Ridge,IL,60068,Illinois
Baskin Robbins,40.729558,-73.78052,3304081,Fresh Meadows,NY,11366,New York
Baskin Robbins,28.21747,-82.688047,3304477,New Port Richey,FL,34653,Florida
Baskin Robbins,40.1104,-88.243823,3304141,Champaign,IL,61826,Illinois
Baskin Robbins,41.491823,-87.470575,3303986,Schererville,IN,46375,Indiana
Baskin Robbins,36.847732,-119.791397,3304033,Fresno,CA,93720,California
Baskin Robbins,42.055082,-87.739153,4495437,Skokie,IL,60076,Illinois
Baskin Robbins,41.767281,-87.585697,13589346,Chicago,IL,60649,Illinois
Baskin Robbins,33.9443,-118.24508,13589345,Los Angeles,CA,90002,California
Baskin Robbins,29.813268,-95.720502,3302006,Katy,TX,77449,Texas
Baskin Robbins,41.603001,-87.745144,3304390,Oak Forest,IL,60452,Illinois
Baskin Robbins,36.758218,-90.405986,3304032,Poplar Bluff,MO,63901,Missouri
Baskin Robbins,38.679163,-121.787993,3304374,Woodland,CA,95695,California
Baskin Robbins,37.312036,-121.809893,3304427,San Jose,CA,95121,California
Baskin Robbins,42.654223,-83.373823,3303849,Waterford,MI,48328,Michigan
Baskin Robbins,38.683402,-121.335929,3304019,Sacramento,CA,95842,California
Baskin Robbins,39.151096,-123.200541,3304440,Ukiah,CA,95482,California
Baskin Robbins,41.004696,-74.342363,3304372,Butler,NJ,07405,New Jersey
Baskin Robbins,36.64065,-93.24209,5605666,Branson,MO,65616,Missouri
Baskin Robbins,34.279099,-118.742899,3304308,Simi Valley,CA,93065,California
Baskin Robbins,31.978056,-89.876577,3304154,Mendenhall,MS,39114,Mississippi
Baskin Robbins,34.765908,-92.386303,3304413,Little Rock,AR,72227,Arkansas
Baskin Robbins,35.60501,-87.06611,3304336,Columbia,TN,38401,Tennessee
Baskin Robbins,37.831135,-122.280534,3302867,Emeryville,CA,94608,California
Baskin Robbins,38.589304,-121.550616,10175271,West Sacramento,CA,95605,California
Baskin Robbins,36.106052,-95.85153,5098408,Tulsa,OK,74146,Oklahoma
Baskin Robbins,38.221517,-104.643201,3304465,Pueblo,CO,81005,Colorado
Baskin Robbins,37.308638,-121.900526,3302703,San Jose,CA,95125,California
Baskin Robbins,34.068963,-118.301965,3304284,Los Angeles,CA,90020,California
Baskin Robbins,33.973568,-118.187679,3304120,Bell,CA,90201,California
Baskin Robbins,33.791534,-118.139434,3304375,Long Beach,CA,90815,California
Baskin Robbins,33.700361,-117.885434,3304044,Santa Ana,CA,92704,California
Baskin Robbins,34.182572,-118.928375,3303485,Newbury Park,CA,91320,California
Baskin Robbins,35.354362,-119.063195,3304362,Bakersfield,CA,93309,California
Baskin Robbins,33.995807,-117.929244,3304195,City of Industry,CA,91748,California
Baskin Robbins,35.045826,-89.692909,3304350,Collierville,TN,38017,Tennessee
Baskin Robbins,40.747484,-73.756007,3304476,Oakland Gardens,NY,11364,New York
Baskin Robbins,35.711073,-83.518852,3303998,Gatlinburg,TN,37738,Tennessee
Baskin Robbins,40.745665,-73.998365,3304173,New York,NY,10011,New York
Baskin Robbins,40.587896,-74.165574,3304455,Staten Island,NY,10314,New York
Baskin Robbins,39.39826,-76.538077,3303600,Baltimore,MD,21234,Maryland
Baskin Robbins,33.961409,-83.390779,3304378,Athens,GA,30606,Georgia
Baskin Robbins,38.98,-77.35,3304445,Reston,VA,20194,Virginia
Baskin Robbins,38.87088,-78.526257,3304275,Woodstock,VA,22664,Virginia
Baskin Robbins,33.700405,-117.971664,3304339,Fountain Valley,CA,92708,California
Baskin Robbins,34.578663,-118.096081,3304179,Palmdale,CA,93550,California
Baskin Robbins,29.546256,-95.105632,3304010,Houston,TX,77058,Texas
Baskin Robbins,29.690089,-95.502005,3304429,Houston,TX,77074,Texas
Baskin Robbins,33.427632,-117.612842,3304329,San Clemente,CA,92672,California
Baskin Robbins,32.658198,-117.040368,3304161,Bonita,CA,91902,California
Baskin Robbins,36.246894,-115.209405,3304326,Las Vegas,NV,89130,Nevada
Baskin Robbins,33.179984,-117.326681,3304256,Carlsbad,CA,92008,California
Baskin Robbins,41.839586,-88.010341,3304453,Lombard,IL,60148,Illinois
Baskin Robbins,36.128946,-115.225069,3304187,Las Vegas,NV,89146,Nevada
Baskin Robbins,36.100843,-115.118752,3304024,Las Vegas,NV,89119,Nevada
Baskin Robbins,36.034489,-114.976112,3304444,Henderson,NV,89015,Nevada
Baskin Robbins,41.849409,-88.340743,3303951,Batavia,IL,60510,Illinois
Baskin Robbins,39.695685,-104.866077,3304364,Aurora,CO,80012,Colorado
Baskin Robbins,40.057605,-74.219588,3304178,Lakewood,NJ,08701,New Jersey
Baskin Robbins,40.377569,-79.802234,3304171,North Versailles,PA,15137,Pennsylvania
Baskin Robbins,32.355589,-90.178303,3304354,Jackson,MS,39206,Mississippi
Baskin Robbins,31.959858,-110.984078,3304325,Sahuarita,AZ,85629,Arizona
Baskin Robbins,42.074335,-71.259603,7853525,Foxboro,MA,02035,Massachusetts
Baskin Robbins,33.774751,-117.86825,3304086,Santa Ana,CA,92705,California
Baskin Robbins,35.983049,-80.017319,3304484,High Point,NC,27262,North Carolina
Baskin Robbins,42.470715,-83.280405,3303991,Southfield,MI,48034,Michigan
Baskin Robbins,41.659668,-88.441678,3304242,Yorkville,IL,60560,Illinois
Baskin Robbins,33.83232,-117.978131,3304050,Anaheim,CA,92801,California
Baskin Robbins,40.715113,-73.832723,3304134,Forest Hills,NY,11375,New York
Baskin Robbins,40.764007,-73.771329,3303979,Bayside,NY,11361,New York
Baskin Robbins,35.089668,-89.802312,3304203,Germantown,TN,38138,Tennessee
Baskin Robbins,40.558567,-90.036095,5339511,Canton,IL,61520,Illinois
Baskin Robbins,40.745735,-74.432502,3304051,Chatham,NJ,07928,New Jersey
Baskin Robbins,27.733736,-82.745448,3304041,Saint Pete Beach,FL,33706,Florida
Baskin Robbins,44.099508,-123.128265,3304460,Eugene,OR,97404,Oregon
Baskin Robbins,33.512085,-82.046228,3304100,Augusta,GA,30907,Georgia
Baskin Robbins,47.191659,-122.411847,3304055,Tacoma,WA,98404,Washington
Baskin Robbins,41.55106,-87.16279,3304116,Portage,IN,46368,Indiana
Baskin Robbins,37.686574,-121.052515,3304292,Modesto,CA,95350,California
Baskin Robbins,29.540661,-95.538339,9994994,Missouri City,TX,77459,Texas
Baskin Robbins,31.814026,-106.551673,12423523,El Paso,TX,79922,Texas
Baskin Robbins,32.742714,-116.972409,3304068,Spring Valley,CA,91978,California
Baskin Robbins,33.817743,-118.059546,3304332,Cypress,CA,90630,California
Baskin Robbins,34.660537,-118.201665,3304317,Lancaster,CA,93536,California
Baskin Robbins,34.208869,-118.535833,3303994,Reseda,CA,91335,California
Baskin Robbins,42.029876,-88.278098,3304215,Elgin,IL,60120,Illinois
Baskin Robbins,34.180054,-118.535833,3303206,Tarzana,CA,91356,California
Baskin Robbins,39.029238,-77.074818,3304054,Kensington,MD,20895,Maryland
Baskin Robbins,38.829378,-77.084321,3304306,Alexandria,VA,22302,Virginia
Baskin Robbins,38.595682,-121.362709,3304472,Sacramento,CA,95864,California
Baskin Robbins,45.386542,-122.640601,3304319,West Linn,OR,97068,Oregon
Baskin Robbins,40.76216,-73.86901,3304138,East Elmhurst,NY,11369,New York
Baskin Robbins,46.853342,-114.01113,7517940,Missoula,MT,59801,Montana
Baskin Robbins,40.65575,-73.94268,3304204,Brooklyn,NY,11203,New York
Baskin Robbins,42.269369,-88.004136,3304042,Mundelein,IL,60060,Illinois
Baskin Robbins,32.898312,-97.035621,6749201,Dallas,TX,75261,Texas
Baskin Robbins,42.027785,-88.059305,3304281,Schaumburg,IL,60194,Illinois
Baskin Robbins,40.69346,-73.85272,3304117,Woodhaven,NY,11421,New York
Baskin Robbins,39.437393,-77.529261,5605667,Middletown,MD,21769,Maryland
Baskin Robbins,33.942229,-84.127685,3304506,Duluth,GA,30096,Georgia
Baskin Robbins,41.819391,-87.821148,3304434,Lyons,IL,60534,Illinois
Baskin Robbins,30.388029,-97.648856,6749202,Austin,TX,78753,Texas
Baskin Robbins,33.55208,-117.139681,6372861,Murrieta,CA,92563,California
Baskin Robbins,41.792791,-88.204963,3304078,Naperville,IL,60563,Illinois
Baskin Robbins,41.065863,-74.134681,3304401,Ramsey,NJ,07446,New Jersey
Baskin Robbins,40.67942,-73.88035,3304235,Brooklyn,NY,11208,New York
Baskin Robbins,32.945163,-96.692455,3304492,Richardson,TX,75081,Texas
Baskin Robbins,38.779687,-77.183651,4495444,Springfield,VA,22150,Virginia
Baskin Robbins,32.770737,-117.007829,3304410,La Mesa,CA,91942,California
Baskin Robbins,38.86195,-77.089116,3304133,Arlington,VA,22204,Virginia
Baskin Robbins,34.012849,-118.337933,3304388,Los Angeles,CA,90008,California
Baskin Robbins,40.80177,-73.94882,3303902,New York,NY,10026,New York
Baskin Robbins,33.909973,-118.326337,3302960,Gardena,CA,90249,California
Baskin Robbins,33.753505,-118.309138,3303868,Rancho Palos Verdes,CA,90275,California
Baskin Robbins,34.135937,-117.282589,3303735,San Bernardino,CA,92404,California
Baskin Robbins,29.230399,-81.010121,3303035,Daytona Beach,FL,32118,Florida
Baskin Robbins,41.916756,-87.752632,3303093,Chicago,IL,60639,Illinois
Baskin Robbins,34.975804,-81.024959,3303133,Rock Hill,SC,29732,South Carolina
Baskin Robbins,38.956154,-76.964751,3303970,Hyattsville,MD,20782,Maryland
Baskin Robbins,38.587326,-89.984806,3303920,Fairview Heights,IL,62208,Illinois
Baskin Robbins,32.837496,-116.986424,4495425,Santee,CA,92071,California
Baskin Robbins,30.466028,-87.204508,3303198,Pensacola,FL,32503,Florida
Baskin Robbins,33.372027,-117.253254,3303696,Fallbrook,CA,92028,California
Baskin Robbins,42.297985,-88.999133,3303153,Rockford,IL,61114,Illinois
Baskin Robbins,42.128747,-87.82723,3303450,Northbrook,IL,60062,Illinois
Baskin Robbins,27.811046,-80.466705,3303658,Sebastian,FL,32958,Florida
Baskin Robbins,32.105357,-110.783908,3303538,Tucson,AZ,85747,Arizona
Baskin Robbins,40.8601,-73.53502,3303329,Oyster Bay,NY,11771,New York
Baskin Robbins,33.679958,-117.665049,4495424,Foothill Ranch,CA,92610,California
Baskin Robbins,39.277261,-76.837916,3303697,Ellicott City,MD,21042,Maryland
Baskin Robbins,40.83091,-73.910552,3303141,Bronx,NY,10456,New York
Baskin Robbins,40.740645,-73.758423,3302952,Bayside,NY,11364,New York
Baskin Robbins,40.81362,-73.95614,3303808,New York,NY,10027,New York
Baskin Robbins,33.68065,-118.004715,3303355,Huntington Beach,CA,92648,California
Baskin Robbins,33.522249,-117.156696,3303391,Temecula,CA,92591,California
Baskin Robbins,41.425843,-81.73484,3303757,Brooklyn,OH,44144,Ohio
Baskin Robbins,41.707527,-87.614091,3302968,Chicago,IL,60628,Illinois
Baskin Robbins,35.059834,-80.992253,3303465,Fort Mill,SC,29708,South Carolina
Baskin Robbins,40.219051,-85.402681,3303922,Muncie,IN,47304,Indiana
Baskin Robbins,39.22669,-76.817434,3303624,Columbia,MD,21045,Maryland
Baskin Robbins,40.70215,-73.88068,3303072,Glendale,NY,11385,New York
Baskin Robbins,35.788563,-88.870166,3303237,Humboldt,TN,38343,Tennessee
Baskin Robbins,41.858437,-87.764282,3303625,Cicero,IL,60804,Illinois
Baskin Robbins,45.505548,-122.419077,3302978,Gresham,OR,97030,Oregon
Baskin Robbins,30.073712,-95.516317,4495388,Spring,TX,77379,Texas
Baskin Robbins,41.713003,-72.605835,3302972,Glastonbury,CT,06033,Connecticut
Baskin Robbins,29.828303,-95.433346,3303079,Houston,TX,77018,Texas
Baskin Robbins,44.294862,-88.37563,4495395,Appleton,WI,54911,Wisconsin
Baskin Robbins,32.28286,-90.009169,3303655,Brandon,MS,39042,Mississippi
Baskin Robbins,32.749965,-97.797833,4495400,Weatherford,TX,76086,Texas
Baskin Robbins,42.191606,-88.205664,3303037,Fox River Grove,IL,60021,Illinois
Baskin Robbins,41.023594,-74.242439,3303748,Oakland,NJ,07436,New Jersey
Baskin Robbins,31.793529,-106.259922,3303874,El Paso,TX,79938,Texas
Baskin Robbins,31.063518,-97.663471,13589344,Harker Heights,TX,76548,Texas
Baskin Robbins,48.081883,-122.173601,3303443,Marysville,WA,98270,Washington
Baskin Robbins,48.200661,-114.324671,3303258,Kalispell,MT,59901,Montana
Baskin Robbins,40.891062,-73.013872,3303885,Coram,NY,11727,New York
Baskin Robbins,47.58441,-122.233482,3303099,Mercer Island,WA,98040,Washington
Baskin Robbins,40.72515,-73.63507,3303935,Garden City,NY,11530,New York
Baskin Robbins,27.996285,-82.42073,3303712,Tampa,FL,33610,Florida
Baskin Robbins,41.690044,-87.786689,3303674,Worth,IL,60482,Illinois
Baskin Robbins,40.22787,-74.940901,3303911,Newtown,PA,18940,Pennsylvania
Baskin Robbins,39.015371,-95.652098,3303766,Topeka,KS,66605,Kansas
Baskin Robbins,33.924297,-116.945051,4495407,Banning,CA,92220,California
Baskin Robbins,28.470193,-81.368093,3303813,Orlando,FL,32809,Florida
Baskin Robbins,40.78124,-73.94916,3303059,New York,NY,10128,New York
Baskin Robbins,40.596574,-73.933584,3303779,Brooklyn,NY,11229,New York
Baskin Robbins,42.046023,-88.144185,3303147,Hoffman Estates,IL,60194,Illinois
Baskin Robbins,41.883099,-87.625134,3303551,Chicago,IL,60602,Illinois
Baskin Robbins,40.770852,-73.49438,3303607,Plainview,NY,11803,New York
Baskin Robbins,40.860142,-73.112333,3303386,Lake Grove,NY,11755,New York
Baskin Robbins,40.66961,-73.39174,3304393,Copiague,NY,11726,New York
Baskin Robbins,40.58261,-73.836638,3303928,Far Rockaway,NY,11694,New York
Baskin Robbins,32.026019,-102.162446,4495386,Midland,TX,79707,Texas
Baskin Robbins,26.552414,-80.149941,3303776,Boynton Beach,FL,33437,Florida
Baskin Robbins,36.97379,-120.08086,3303274,Madera,CA,93637,California
Baskin Robbins,38.85636,-77.312243,7813793,Fairfax,VA,22030,Virginia
Baskin Robbins,40.721895,-73.984735,3303251,New York,NY,10002,New York
Baskin Robbins,40.820803,-73.937373,3301950,New York,NY,10039,New York
Baskin Robbins,40.611465,-122.37851,13288391,Redding,CA,96003,California
Baskin Robbins,30.266173,-81.557517,3303478,Jacksonville,FL,32216,Florida
Baskin Robbins,40.736748,-73.865718,3303639,Elmhurst,NY,11373,New York
Baskin Robbins,41.702991,-87.798449,3303168,Palos Hills,IL,60465,Illinois
Baskin Robbins,41.931919,-87.743527,3303887,Chicago,IL,60639,Illinois
Baskin Robbins,40.70728,-73.80249,3303426,Jamaica,NY,11432,New York
Baskin Robbins,44.031634,-121.309366,3303063,Bend,OR,97702,Oregon
Baskin Robbins,36.577569,-87.300264,3303327,Clarksville,TN,37040,Tennessee
Baskin Robbins,40.824354,-73.502241,3303109,Syosset,NY,11791,New York
Baskin Robbins,38.80506,-90.699689,3303821,O Fallon,MO,63366,Missouri
Baskin Robbins,35.847251,-86.430127,3303816,Murfreesboro,TN,37129,Tennessee
Baskin Robbins,40.903909,-74.12753,3303447,Elmwood Park,NJ,07407,New Jersey
Baskin Robbins,40.994739,-74.008175,3303217,River Vale,NJ,07675,New Jersey
Baskin Robbins,40.336543,-76.821714,3303367,Harrisburg,PA,17112,Pennsylvania
Baskin Robbins,32.133587,-111.000008,3303020,Tucson,AZ,85746,Arizona
Baskin Robbins,33.447204,-84.323794,3303075,Hampton,GA,30228,Georgia
Baskin Robbins,40.788926,-74.016586,3303255,West New York,NJ,07093,New Jersey
Baskin Robbins,40.850509,-73.937259,3303028,New York,NY,10033,New York
Baskin Robbins,41.640906,-88.202432,3303211,Plainfield,IL,60544,Illinois
Baskin Robbins,21.318968,-158.015765,3303061,Ewa Beach,HI,96706,Hawaii
Baskin Robbins,40.431385,-74.385475,3303621,East Brunswick,NJ,08816,New Jersey
Baskin Robbins,40.6585,-73.93146,3303780,Brooklyn,NY,11203,New York
Baskin Robbins,36.227063,-119.335522,4495422,Tulare,CA,93274,California
Baskin Robbins,34.940573,-80.979255,3303338,Rock Hill,SC,29730,South Carolina
Baskin Robbins,46.227547,-119.250575,3303463,Richland,WA,99352,Washington
Baskin Robbins,29.552774,-81.22771,3303167,Palm Coast,FL,32137,Florida
Baskin Robbins,26.209116,-80.221882,3303030,North Lauderdale,FL,33068,Florida
Baskin Robbins,40.66163,-73.92036,3303107,Brooklyn,NY,11212,New York
Baskin Robbins,36.793019,-119.871989,3303519,Fresno,CA,93722,California
Baskin Robbins,40.617853,-73.959679,3303273,Brooklyn,NY,11230,New York
Baskin Robbins,28.012765,-82.505318,3302981,Tampa,FL,33614,Florida
Baskin Robbins,29.578166,-95.122438,3302944,Houston,TX,77062,Texas
Baskin Robbins,29.591471,-95.603245,3303128,Sugar Land,TX,77478,Texas
Baskin Robbins,34.881369,-76.907164,3303666,Havelock,NC,28532,North Carolina
Baskin Robbins,28.193967,-82.740561,3303387,Holiday,FL,34691,Florida
Baskin Robbins,41.326303,-73.687241,3302985,Somers,NY,10589,New York
Baskin Robbins,35.224003,-114.036937,3303574,Kingman,AZ,86409,Arizona
Baskin Robbins,38.474494,-77.420172,3303643,Stafford,VA,22554,Virginia
Baskin Robbins,40.458202,-74.295131,3303494,South Amboy,NJ,08879,New Jersey
Baskin Robbins,40.628759,-74.114911,3303172,Staten Island,NY,10310,New York
Baskin Robbins,38.861059,-77.386526,4495406,Fairfax,VA,22033,Virginia
Baskin Robbins,42.600704,-83.933122,3303686,Howell,MI,48843,Michigan
Baskin Robbins,40.754376,-73.625179,3303290,Mineola,NY,11501,New York
Baskin Robbins,40.65306,-74.324216,3303731,Garwood,NJ,07027,New Jersey
Baskin Robbins,32.303152,-95.316088,4495412,Tyler,TX,75701,Texas
Baskin Robbins,39.520306,-104.765183,3303555,Parker,CO,80134,Colorado
Baskin Robbins,61.1458,-149.881595,4495408,Anchorage,AK,99515,Alaska
Baskin Robbins,38.547926,-121.357669,3303451,Sacramento,CA,95826,California
Baskin Robbins,37.350144,-121.962868,3303192,Santa Clara,CA,95050,California
Baskin Robbins,38.510497,-121.541169,3303876,Sacramento,CA,95831,California
Baskin Robbins,34.964641,-89.847349,3303162,Olive Branch,MS,38654,Mississippi
Baskin Robbins,40.86244,-73.925473,3303527,New York,NY,10040,New York
Baskin Robbins,39.638964,-84.225517,3303354,Dayton,OH,45449,Ohio
Baskin Robbins,40.169947,-74.045608,3303322,Belmar,NJ,07719,New Jersey
Baskin Robbins,35.800203,-83.944149,3302993,Maryville,TN,37804,Tennessee
Baskin Robbins,33.559431,-88.659039,3303328,West Point,MS,39773,Mississippi
Baskin Robbins,35.24248,-81.125019,3303768,Gastonia,NC,28054,North Carolina
Baskin Robbins,37.477084,-100.871467,11787328,Sublette,KS,67877,Kansas
Baskin Robbins,37.045552,-76.389703,3303132,Hampton,VA,23666,Virginia
Baskin Robbins,35.290541,-80.796598,3303116,Charlotte,NC,28262,North Carolina
Baskin Robbins,42.358607,-83.471981,3302866,Plymouth,MI,48170,Michigan
Baskin Robbins,40.346694,-74.433655,3303858,Jamesburg,NJ,08831,New Jersey
Baskin Robbins,34.208208,-118.571016,3303105,Winnetka,CA,91306,California
Baskin Robbins,42.225436,-83.268553,3303472,Taylor,MI,48180,Michigan
Baskin Robbins,42.086041,-86.485309,3303820,Saint Joseph,MI,49085,Michigan
Baskin Robbins,38.923656,-77.051733,3303629,Washington,DC,20008,District of Columbia
Baskin Robbins,41.557072,-87.673053,3303788,Homewood,IL,60430,Illinois
Baskin Robbins,42.506663,-83.007441,3303117,Warren,MI,48093,Michigan
Baskin Robbins,36.063842,-95.886922,3303747,Tulsa,OK,74133,Oklahoma
Baskin Robbins,34.211029,-118.846799,3303003,Thousand Oaks,CA,91362,California
Baskin Robbins,41.572945,-87.558339,3304140,Lansing,IL,60438,Illinois
Baskin Robbins,38.547581,-122.81679,3303161,Windsor,CA,95492,California
